from,to
LGLR,BIAE
LGLR,SE-0060
LGLR,EFEU
LGLR,BIHU
LGLR,BIVH
LGLR,LGNX
LGLR,EKLV
LGLR,PT-0050
LGLR,LGML
LGLR,PT-0037
LGLR,EEVI
LGLR,FR-0469
LGLR,LKHD
LGLR,IS-0001
LGLR,UA-0120
LGLR,GR-0019
LGLR,PT-0099
LBBQ,CZ-0192
LBBQ,DE-0354
LBBQ,GR-0011
LBBQ,BIAE
LBBQ,EKMB
LBBQ,PT-0114
LBBQ,CZ-0054
LBBQ,BG-0020
LBBQ,LKJI
LBBQ,EFEU
LBBQ,CZ-0057
LBBQ,DK-0013
LBBQ,EKGL
GR-0052,UA-0047
GR-0052,ESND
GR-0052,EE-7685
GR-0052,BIVH
GR-0052,LFON
GR-0052,EFKI
GR-0052,LFYT
GR-0052,LPST
GR-0052,PT-0123
GR-0052,EFLN
GR-0052,DE-0354
GR-0052,IM-0002
GR-0052,IM-0001
GR-0052,IE-0069
GR-0052,LPMT
GR-0052,FR-0445
GR-0052,CZ-0057
GR-0052,LOLC
GR-0052,ESMN
GR-0052,LFNR
LOLT,BIHU
LOLT,GR-0011
LOLT,LGPA
LOLT,BG-0115
LOLT,UA-0017
LOLT,UA-0128
LOLT,EE-0001
LOLT,PT-0088
LOLT,UA-0071
LOLT,ESFY
LOLT,SE-0060
LOLT,EFHL
LOLT,LOLF
LOLT,EYAL
LOLT,LGAV
LOLT,BG-0031
LOLT,DE-0354
LOLT,DK-0047
LOLT,EYKS
LOLT,EE-0010
EENA,UA-0175
EENA,PT-0089
EENA,EYSB
EENA,DK-0001
EENA,PT-0099
EENA,LPST
EENA,EKNS
EENA,IE-0024
EENA,CZ-0185
EENA,PT-0050
EENA,BISP
EENA,SE-0063
EENA,LT-0014
EENA,LGSA
EENA,LPMT
EENA,FR-0320
EENA,EFKH
EENA,EYLN
EENA,BIVA
EENA,EE-0007
EENA,GR-0064
EENA,UKLC
EENA,LKBA
EENA,UA-0017
UA-0080,EFNS
UA-0080,EFVT
UA-0080,EFHL
UA-0080,DK-0047
UA-0080,EFPU
UA-0080,LFNG
UA-0080,FI-0004
UA-0080,LOIJ
UA-0080,LT-0009
UA-0080,CZ-0122
UA-0080,LT-0011
UA-0080,BIRE
UA-0080,EEVU
UA-0080,FR-0512
UA-0080,DK-0050
UA-0080,EIKK
DK-0021,PT-0061
DK-0021,LGAV
DK-0021,LBBO
DK-0021,BIVA
DK-0021,EE-9278
DK-0021,EYPA
DK-0021,LPMA
DK-0021,PT-0088
DK-0021,IM-0001
DK-0021,IE-0020
DK-0021,EE-0001
DK-0021,BG-0031
DK-0021,FR-0469
DK-0021,EIAB
DK-0021,BIHI
UA-0082,IE-0037
UA-0082,IM-0003
UA-0082,EFMA
UA-0082,IE-0020
UA-0082,EFPU
UA-0082,LFLA
UA-0082,LOWK
UA-0082,LFNG
UA-0082,EIAB
UA-0082,SE-0058
UA-0082,EETI
UA-0082,EYTL
UA-0082,EKHG
UA-0082,ESKK
UA-0082,EE-9278
UA-0082,EKSL
UA-0082,BG-0025
UA-0082,EKMB
UA-0082,LKJI
UA-0082,EFJY
UA-0082,PT-0050
UA-0082,IM-0002
UA-0082,ESFY
LGML,LBVR
LGML,CZ-0153
LGML,DK-0033
LGML,EKLV
LGML,LGNX
LGML,IE-0052
LGML,UKKH
LGML,EIAB
LGML,LFLB
LGML,CZ-0126
LGML,EE-0007
LGML,EKHS
LGML,LOLC
LGML,UA-0093
LGML,UKGW
LGML,BG-0115
LGML,LGSA
LGML,ESQO
LGML,LOAA
LGML,LGLR
LGML,LKHV
LGML,FR-0469
LGML,PT-0089
LGML,LT-0009
LGML,BG-0068
EENI,LOGG
EENI,PT-0088
EENI,EISG
EENI,IE-0035
EENI,LOGW
EENI,UKFW
EENI,LOAA
EENI,LKMK
EENI,BG-0042
EENI,BG-0010
EENI,LT-0009
EENI,PT-0037
EENI,GR-0005
EENI,AT-0013
EENI,PT-0020
EENI,BIRE
EENI,EYTL
EENI,LKHD
EENI,EFPY
EENI,EFPU
EEPU,BG-0046
EEPU,LT-0014
EEPU,ESQO
EEPU,BISN
EEPU,BIAE
EEPU,LFLB
EEPU,EICL
EEPU,LKMK
EEPU,EEHA
EEPU,FI-0002
EEPU,EE-0009
EEPU,EEVU
EEPU,LB11
EEPU,LT-0019
EEPU,LKVP
EEPU,BG-0042
EEPU,PT-0085
EKLS,ESFY
EKLS,LFRN
EKLS,LOAD
EKLS,LT-0011
EKLS,CZ-0158
EKLS,IE-0007
EKLS,LFIL
EKLS,LOWG
EKLS,EYSB
EKLS,EIGN
EKLS,IM-0001
EKLS,LPMU
EKLS,LBHT
EKLS,LFRW
EKLS,GR-0013
EKLS,EYJB
EKLS,EFPY
EKLS,UKGW
EKLS,UA-0017
EKLS,FR-0512
EKLS,LKHD
EKLS,LB13
EKLS,EEEI
EKLS,EYVI
EKLS,EE-7685
EKLS,LBBO
EKLS,CZ-0122
LGPA,IE-0069
LGPA,AT-0002
LGPA,EKHM
LGPA,LOLT
LGPA,CZ-0073
LGPA,LOWK
LGPA,SE-0074
LGPA,UA-0014
LGPA,EE-9278
LGPA,LT-0014
LGPA,EFKK
LGPA,LT-0019
LGPA,LOLF
EKLV,IE-0007
EKLV,GR-0001
EKLV,DK-0050
EKLV,LKHV
EKLV,LFFP
EKLV,LGML
EKLV,SE-0043
EKLV,GR-0019
EKLV,SE-0063
EKLV,EKML
EKLV,EIGN
EKLV,EYVK
EKLV,GR-0005
EKLV,LKBA
EKLV,LGLR
EKLV,ESFA
EKLV,SE-0060
EKLV,LKJI
EKLV,IE-0037
FR-0320,EKSL
FR-0320,BIHI
FR-0320,FR-0445
FR-0320,LFLA
FR-0320,CZ-0079
FR-0320,EKVL
FR-0320,FR-0344
FR-0320,EE-0001
FR-0320,EKHG
FR-0320,LOWK
FR-0320,EKHS
FR-0320,GR-0064
FR-0320,GR-0013
FR-0320,EENA
FR-0320,IM-0004
FR-0320,IS-0003
FR-0320,LGIO
FR-0320,IS-0001
FR-0320,EICL
FR-0320,UKLC
FR-0320,UA-0071
FR-0320,EKCH
FR-0320,IE-0052
LFNG,EIGN
LFNG,PT-0147
LFNG,UKKH
LFNG,LFIX
LFNG,BG-0016
LFNG,EIWT
LFNG,EYPA
LFNG,EIAB
LFNG,EFLN
LFNG,UA-0082
LFNG,EEVU
LFNG,IM-0004
LFNG,LOSM
LFNG,UA-0080
LFNG,FI-0004
LFNG,LFLB
LFNG,CZ-0192
LFNG,EYJB
LFNG,LFNR
LFNG,EE-7685
LFNG,LOGW
LFNG,PT-0144
IM-0003,UA-0082
IM-0003,LPMA
IM-0003,GR-0011
IM-0003,LGNX
IM-0003,EYVI
IM-0003,EINC
IM-0003,IE-0026
IM-0003,UKGW
IM-0003,CZ-0145
IM-0003,EFPY
IM-0003,BISP
IM-0003,IM-0004
IM-0003,BIRE
IM-0003,BIFZ
IM-0003,ESUE
IM-0003,LFLA
IM-0003,LGRD
IM-0003,BG-0046
IM-0003,EFKK
IM-0003,LT-0021
IM-0003,LOSM
LBVR,BG-0068
LBVR,LGML
LBVR,EISG
LBVR,EINC
LBVR,EEJI
LBVR,BISP
LBVR,DK-0033
LBVR,GR-0019
LBVR,LGAV
LBVR,AT-0013
LBVR,IE-0020
LBVR,IM-0006
LBVR,ESKK
LBVR,DK-0001
LBVR,FR-0340
LBVR,LOLG
LBVR,ESMN
IM-0004,EKVL
IM-0004,UA-0093
IM-0004,UKBB
IM-0004,LOGW
IM-0004,LOAT
IM-0004,LFNG
IM-0004,EIBR
IM-0004,AT-0013
IM-0004,ESND
IM-0004,ESFJ
IM-0004,FR-0320
IM-0004,EKSL
IM-0004,EE-0001
IM-0004,AT-0002
IM-0004,LG55
IM-0004,IM-0003
IM-0004,PT-0037
IM-0004,BISH
IM-0004,SE-0060
IM-0004,UKLC
IM-0004,ESFA
IM-0004,BIRE
IM-0004,BIFZ
IM-0004,EYVK
IM-0006,ESUE
IM-0006,GR-0013
IM-0006,IE-0001
IM-0006,IE-0069
IM-0006,EICL
IM-0006,LKMK
IM-0006,GR-0005
IM-0006,LFON
IM-0006,UKLC
IM-0006,IM-0002
IM-0006,EFKH
IM-0006,CZ-0079
IM-0006,LBVR
IM-0006,BG-0119
IM-0006,EE-9278
IM-0006,LKSU
IM-0006,LT-0021
IM-0006,LFYT
IM-0006,EFNS
IM-0006,IM-0001
IM-0006,EIAB
IM-0006,LOWG
IM-0006,EYKS
PT-0099,LKJI
PT-0099,EE-0009
PT-0099,LGNX
PT-0099,EENA
PT-0099,EFTP
PT-0099,LOAT
PT-0099,LFLB
PT-0099,PT-0147
PT-0099,CZ-0122
PT-0099,SE-0042
PT-0099,EFSO
PT-0099,UA-0180
PT-0099,LFIL
PT-0099,CZ-0073
PT-0099,EKML
PT-0099,UA-0014
PT-0099,BG-0068
PT-0099,IS-0001
PT-0099,CZ-0126
PT-0099,EYKR
PT-0099,LGLR
PT-0099,IE-0023
FR-0445,BISP
FR-0445,CZ-0185
FR-0445,FR-0320
FR-0445,LOAD
FR-0445,CZ-0192
FR-0445,UKBB
FR-0445,EIGN
FR-0445,EYPA
FR-0445,LT-0003
FR-0445,LGST
FR-0445,GR-0028
FR-0445,LFSV
FR-0445,SE-0060
FR-0445,PT-0114
FR-0445,IE-0023
FR-0445,LPST
FR-0445,BIHU
FR-0445,GR-0052
FR-0445,EFLN
FR-0445,BG-0025
FR-0445,ESMN
FR-0445,EEVU
FR-0445,EETI
FR-0445,DE-0354
FR-0445,PT-0085
IM-0001,IE-0026
IM-0001,SE-0032
IM-0001,LPMU
IM-0001,BG-0068
IM-0001,IE-0037
IM-0001,LFDT
IM-0001,EKLS
IM-0001,GR-0052
IM-0001,UA-0180
IM-0001,DK-0021
IM-0001,EFPU
IM-0001,GR-0028
IM-0001,DK-0013
IM-0001,EISG
IM-0001,LKBA
IM-0001,GR-0011
IM-0001,EYKR
IM-0001,IM-0006
IM-0001,IE-0020
IM-0001,LGNX
IM-0001,CZ-0073
IM-0001,IE-0001
IM-0001,EFNS
UA-0071,LKVP
UA-0071,LB11
UA-0071,BIBD
UA-0071,PT-0114
UA-0071,CZ-0079
UA-0071,EIBR
UA-0071,LFIL
UA-0071,LB13
UA-0071,IE-0007
UA-0071,LOLT
UA-0071,BG-0117
UA-0071,UKBB
UA-0071,LOIJ
UA-0071,EE-0010
UA-0071,ESFY
UA-0071,BIFZ
UA-0071,BIVH
UA-0071,FR-0320
UA-0071,EIAB
UA-0071,LFBM
UA-0071,EYAL
UA-0071,UA-0008
UA-0071,PT-0029
UA-0071,BG-0083
BG-0083,LT-0003
BG-0083,EKSL
BG-0083,EFMA
BG-0083,IE-0001
BG-0083,EYLN
BG-0083,UKKG
BG-0083,BG-0042
BG-0083,EE-0001
BG-0083,EICM
BG-0083,EFVT
BG-0083,LB11
BG-0083,BG-0025
BG-0083,CZ-0145
BG-0083,IE-0023
BG-0083,LOLG
BG-0083,LFRW
BG-0083,BITE
BG-0083,EISG
BG-0083,ESND
BG-0083,PT-0020
BG-0083,EYKA
BG-0083,IE-0026
BG-0083,UA-0071
IM-0002,BG-0115
IM-0002,FR-0344
IM-0002,EISG
IM-0002,EEVU
IM-0002,ESFY
IM-0002,EFPY
IM-0002,FI-0004
IM-0002,EEVI
IM-0002,IM-0006
IM-0002,GR-0052
IM-0002,EYVI
IM-0002,LFIX
IM-0002,LOAT
IM-0002,LGNX
IM-0002,LKMK
IM-0002,EYTL
IM-0002,EE-9278
IM-0002,EYPR
IM-0002,LKMB
IM-0002,UA-0082
IM-0002,EYKR
IM-0002,LFDT
IM-0002,EYVK
IM-0002,IS-0001
LKHD,ESQO
LKHD,BG-0016
LKHD,EFKH
LKHD,SE-0006
LKHD,UA-0093
LKHD,EYKR
LKHD,CZ-0079
LKHD,EKLS
LKHD,CZ-0145
LKHD,LGSA
LKHD,EENI
LKHD,LGLR
LKHD,EIAB
LKHD,PT-0020
EKMB,LGRD
EKMB,BIOF
EKMB,LT-0014
EKMB,LKSU
EKMB,IE-0052
EKMB,UKGW
EKMB,LGIO
EKMB,LFON
EKMB,EEEI
EKMB,PT-0061
EKMB,UA-0180
EKMB,LBBQ
EKMB,LOAD
EKMB,LKVP
EKMB,GR-0011
EKMB,LFSV
EKMB,CZ-0057
EKMB,LT-0019
EKMB,UA-0082
EKMB,LFYT
EKMB,LGST
EKMB,EYVI
EFSO,LFON
EFSO,BIRE
EFSO,FR-0340
EFSO,CZ-0122
EFSO,UKFG
EFSO,PT-0099
EFSO,EEJI
EFSO,EKHM
EFSO,UA-0128
EFSO,IE-0007
EFSO,LOIA
EFSO,SE-0060
EFSO,BG-0068
EFSO,GR-0013
LFNR,LFRN
LFNR,LGNX
LFNR,CZ-0158
LFNR,LT-0011
LFNR,UKFW
LFNR,PT-0089
LFNR,EEVI
LFNR,DK-0033
LFNR,EYPA
LFNR,ESGJ
LFNR,LKSU
LFNR,ESKK
LFNR,EIKK
LFNR,LFNG
LFNR,SE-0058
LFNR,GR-0052
LFNR,UA-0017
LFNR,DK-0005
LFNR,UA-0014
EFAA,LG55
EFAA,LOLG
EFAA,LKHV
EFAA,EFIK
EFAA,PT-0037
EFAA,LBHT
EFAA,EYPA
EFAA,EKVL
EFAA,ESFJ
EFAA,EFHL
EFAA,BG-0020
EFAA,LGRD
EFAA,EYTL
EIWT,EKHM
EIWT,UA-0008
EIWT,CZ-0126
EIWT,LFNG
EIWT,SE-0032
EIWT,LT-0021
EIWT,ESFJ
EIWT,EKCH
EIWT,CZ-0158
EIWT,EFIK
EIWT,EKML
EIWT,UKBB
EIWT,UKKG
EIWT,EIKK
EIWT,LGST
EIWT,LPFL
BIRE,EFSO
BIRE,BIGJ
BIRE,EKNS
BIRE,UKKH
BIRE,PT-0089
BIRE,AT-0013
BIRE,UA-0180
BIRE,IE-0069
BIRE,GR-0056
BIRE,ESUE
BIRE,AT-0002
BIRE,UA-0080
BIRE,BG-0068
BIRE,SE-0043
BIRE,EKVL
BIRE,IE-0035
BIRE,EEEI
BIRE,LFBM
BIRE,IM-0003
BIRE,CZ-0054
BIRE,EENI
BIRE,EERA
BIRE,IE-0001
BIRE,IM-0004
EE-9278,LBBO
EE-9278,BIAE
EE-9278,UA-0120
EE-9278,ESFA
EE-9278,BIVH
EE-9278,DK-0021
EE-9278,SE-0058
EE-9278,LGRD
EE-9278,LFRW
EE-9278,PT-0144
EE-9278,CZ-0057
EE-9278,LOAA
EE-9278,EFMA
EE-9278,UA-0082
EE-9278,IM-0006
EE-9278,LGPA
EE-9278,UA-0093
EE-9278,BISN
EE-9278,IM-0002
EE-9278,BG-0068
LGNX,LFNR
LGNX,BG-0068
LGNX,PT-0099
LGNX,FI-0004
LGNX,LGML
LGNX,SE-0043
LGNX,DK-0050
LGNX,BIHI
LGNX,IM-0003
LGNX,BG-0046
LGNX,IE-0034
LGNX,LPMU
LGNX,LPST
LGNX,IM-0002
LGNX,EEVU
LGNX,LKVP
LGNX,LOLF
LGNX,SE-0044
LGNX,EFEU
LGNX,LGLR
LGNX,UA-0175
LGNX,ESUE
LGNX,LGAV
LGNX,IM-0001
LGNX,BISH
LGNX,GR-0064
UKLC,LOGW
UKLC,DK-0050
UKLC,BG-0115
UKLC,EKSL
UKLC,UA-0120
UKLC,EYPR
UKLC,PT-0123
UKLC,IE-0069
UKLC,IM-0006
UKLC,EERA
UKLC,BIFZ
UKLC,BG-0119
UKLC,GR-0011
UKLC,GR-0028
UKLC,FR-0320
UKLC,EENA
UKLC,IE-0023
UKLC,BISN
UKLC,IM-0004
UKLC,SE-0032
UKLC,BIVA
EIGN,LOSM
EIGN,LFNG
EIGN,LPST
EIGN,EFMA
EIGN,FI-0004
EIGN,LOLC
EIGN,FR-0445
EIGN,EYSB
EIGN,LGLR
EIGN,EKLS
EIGN,LT-0019
EIGN,EEVU
EIGN,EKLV
EIGN,EISG
EIGN,EKSL
EIGN,LB13
EIGN,ESFA
EIGN,SE-0058
UA-0175,EFHL
UA-0175,EENA
UA-0175,LBHT
UA-0175,AT-0013
UA-0175,LGLR
UA-0175,EERU
UA-0175,EYPA
UA-0175,EEVU
UA-0175,UKFG
UA-0175,PT-0088
UA-0175,PT-0139
UA-0175,EE-0010
UA-0175,BG-0068
UA-0175,LOLG
UA-0175,LT-0021
UA-0175,IE-0007
UA-0175,LGNX
UA-0175,LOIJ
UA-0175,CZ-0122
UA-0175,LFRW
UA-0175,EFVT
UA-0175,LKJI
UA-0175,GR-0001
ESKK,LFIL
ESKK,IS-0001
ESKK,EIBR
ESKK,EE-0009
ESKK,EEEI
ESKK,UA-0093
ESKK,EKVL
ESKK,LFSV
ESKK,EFKI
ESKK,UA-0082
ESKK,LPMU
ESKK,PT-0114
ESKK,BIVH
ESKK,LBVR
ESKK,EKML
ESKK,LFNR
ESKK,BISH
ESKK,PT-0139
ESKK,CZ-0145
BIAE,EE-9278
BIAE,EE-0005
BIAE,LFRW
BIAE,BIDV
BIAE,EYAL
BIAE,EE-0001
BIAE,EEJI
BIAE,EEPU
BIAE,LOGW
BIAE,LBBQ
BIAE,LGLR
BIAE,EFEU
BIAE,EIAB
BIAE,LFSV
BIAE,EKML
BIAE,PT-0139
BIAE,EEHA
UA-0180,EEVU
UA-0180,IE-0052
UA-0180,EYPR
UA-0180,EKMB
UA-0180,EFPY
UA-0180,EFKH
UA-0180,BIRE
UA-0180,BISH
UA-0180,PT-0099
UA-0180,EYTL
UA-0180,EETI
UA-0180,IM-0001
UA-0180,EEHA
UA-0180,EEKE
LOAA,EYPA
LOAA,EYKR
LOAA,UKFG
LOAA,GR-0064
LOAA,UA-0008
LOAA,PT-0085
LOAA,GR-0028
LOAA,EE-9278
LOAA,EENI
LOAA,EEHA
LOAA,CZ-0073
LOAA,BG-0046
LOAA,EFHJ
LOAA,IE-0020
LOAA,EEVI
LOAA,UA-0047
LOAA,EYJB
LOAA,LGML
LOAA,EKNS
LOAA,GR-0011
LOAA,PT-0088
BISI,BG-0010
BISI,BG-0120
BISI,EYPA
BISI,EYVK
BISI,EICM
BISI,BITM
BISI,LGLR
BISI,UKFW
BISI,GR-0001
BISI,AT-0011
BISI,LFSV
BISI,BISP
BISI,EE-0010
BISI,LGAT
BISI,LT-0027
BISI,EFMA
BISI,CZ-0054
BISI,LGSA
BISI,EE-7685
EERU,IE-0020
EERU,EIBR
EERU,EFJY
EERU,UA-0175
EERU,IE-0069
EERU,LFLA
EERU,EFHJ
EERU,BIBV
EERU,EEVU
EERU,EYVK
EERU,EE-7685
EERU,LB13
EERU,LT-0027
EERU,LFLB
EERU,LOAT
EERU,SE-0063
BISH,LT-0009
BISH,EEKE
BISH,PT-0085
BISH,UKFG
BISH,UKFW
BISH,LOSM
BISH,PT-0037
BISH,UA-0180
BISH,CZ-0126
BISH,EE-7685
BISH,ESKK
BISH,IM-0004
BISH,EFLN
BISH,LGNX
BIBV,UKKG
BIBV,UKCM
BIBV,IE-0026
BIBV,LOGW
BIBV,EISG
BIBV,LKSU
BIBV,CZ-0192
BIBV,EERU
BIBV,SE-0032
BIBV,FR-0340
BIBV,EFTP
BIBV,LOLF
BIBV,LT-0015
BIBV,LFBM
ESND,GR-0052
ESND,LOGW
ESND,DE-0354
ESND,LFBM
ESND,LOIJ
ESND,ESQO
ESND,BITM
ESND,LFON
ESND,LT-0027
ESND,PT-0085
ESND,PT-0089
ESND,EETI
ESND,IM-0004
ESND,BG-0083
ESND,EYKA
ESND,BIBD
ESND,ESUE
ESND,UA-0014
LOAD,UKFG
LOAD,BG-0115
LOAD,LOIR
LOAD,ESFA
LOAD,FR-0445
LOAD,EKLS
LOAD,EICL
LOAD,EYPA
LOAD,LGSA
LOAD,IE-0023
LOAD,LKMK
LOAD,EYPR
LOAD,SE-0032
LOAD,EKMB
LOAD,BG-0017
LOAD,CZ-0073
LOAD,LFFP
LOAD,EYVI
LOAD,BG-0068
LOAD,EIBR
LOAD,EETI
LOAD,CZ-0054
LOAD,BG-0046
LOAD,PT-0089
LOAD,EKSL
LOAD,FR-0469
LOAD,LKJI
LOAD,EFPY
LOAD,BITE
LPST,LOLG
LPST,LT-0021
LPST,EIGN
LPST,PT-0114
LPST,LOGG
LPST,LT-0009
LPST,BITE
LPST,EENA
LPST,EFKI
LPST,GR-0052
LPST,EFMA
LPST,CZ-0057
LPST,EETN
LPST,ESFY
LPST,LGNX
LPST,UA-0047
LPST,SE-0021
LPST,BITM
LPST,FR-0445
LPST,ESGJ
LPST,LFFP
LPST,LKVP
LPST,LBHT
LPST,DK-0033
LPST,SE-0042
LPST,EIAB
LPST,PT-0139
LPST,LGRD
LPST,EEJI
UA-0047,EIBR
UA-0047,GR-0052
UA-0047,EYSB
UA-0047,EKCH
UA-0047,DK-0050
UA-0047,EETI
UA-0047,LPST
UA-0047,FI-0004
UA-0047,BG-0115
UA-0047,SE-0021
UA-0047,BG-0046
UA-0047,IE-0001
UA-0047,IS-0003
UA-0047,LKMB
UA-0047,LOAA
UA-0047,EYPR
UA-0047,IE-0035
UA-0047,EFEU
UA-0047,BG-0031
UA-0047,IE-0037
UA-0047,BITE
UA-0047,SE-0006
UA-0047,CZ-0073
UA-0047,FI-0012
UA-0047,SE-0074
EKNS,IE-0001
EKNS,LT-0009
EKNS,BIRE
EKNS,LT-0014
EKNS,FR-0340
EKNS,LG55
EKNS,EENA
EKNS,EEEI
EKNS,EYPA
EKNS,BISN
EKNS,LGST
EKNS,LFLB
EKNS,DK-0050
EKNS,LOIJ
EKNS,BITM
EKNS,LOAA
EKNS,FI-0002
EKNS,EKHM
EKNS,IS-0001
EYJB,EGNS
EYJB,EFPY
EYJB,SE-0058
EYJB,IE-0052
EYJB,X-VIE
EYJB,LOLC
EYJB,EKLS
EYJB,LT-0003
EYJB,LFLA
EYJB,LOAA
EYJB,LFNG
EYJB,EYKR
EYJB,LPFL
EYJB,GR-0019
EYJB,LT-0015
LGAT,BG-0016
LGAT,LPMT
LGAT,EE-7685
LGAT,LFLB
LGAT,LOGG
LGAT,CZ-0145
LGAT,IE-0034
LGAT,EYAL
LGAT,PT-0020
LGAT,LG55
LGAT,EE-0007
LGAT,EGNS
LGAT,BISI
LGAT,LGST
LGAT,PT-0123
LGAT,LFBM
LGAT,IE-0052
LGRD,EYLN
LGRD,EKMB
LGRD,EE-9278
LGRD,GR-0064
LGRD,EFKH
LGRD,CZ-0126
LGRD,EKVL
LGRD,LGIO
LGRD,BISN
LGRD,LOSM
LGRD,CZ-0192
LGRD,IM-0003
LGRD,GR-0013
LGRD,EFAA
LGRD,LPST
LGRD,UKFW
LGRD,LOLF
LGAV,DK-0021
LGAV,EE-7685
LGAV,EYPR
LGAV,PT-0037
LGAV,ESMN
LGAV,EIAB
LGAV,CZ-0073
LGAV,EE-0010
LGAV,GR-0056
LGAV,SE-0058
LGAV,PT-0139
LGAV,PT-0144
LGAV,LPFL
LGAV,LBVR
LGAV,UKKG
LGAV,PT-0085
LGAV,LOLT
LGAV,LGSA
LGAV,BISN
LGAV,IE-0052
LGAV,LGNX
LGAV,UA-0008
LGAV,EIBR
LGAV,LKVP
LGAV,LPMA
LOAT,PT-0144
LOAT,EKHM
LOAT,CZ-0126
LOAT,EKGL
LOAT,BG-0068
LOAT,IM-0004
LOAT,PT-0099
LOAT,BG-0017
LOAT,EYPR
LOAT,LKSU
LOAT,IM-0002
LOAT,LFRN
LOAT,PT-0085
LOAT,BIVA
LOAT,BIDV
LOAT,LFIL
LOAT,PT-0114
LOAT,LFON
LOAT,BIOF
LOAT,EE-0010
LOAT,EERU
LOAT,EYSB
LOAT,EEVI
LOAT,IE-0026
LOAT,UA-0093
BIBD,FI-0004
BIBD,ESMN
BIBD,UA-0071
BIBD,LOGW
BIBD,BG-0031
BIBD,LFLA
BIBD,FI-0012
BIBD,PT-0144
BIBD,IE-0069
BIBD,BG-0046
BIBD,UKCM
BIBD,PT-0020
BIBD,LT-0019
BIBD,EFIK
BIBD,EIAB
BIBD,ESND
BIBD,LFRW
BIBD,UA-0017
BIBD,PT-0118
BIBD,BIVH
BIBD,UKKH
DE-0354,LBBQ
DE-0354,FR-0469
DE-0354,BIOF
DE-0354,LFYT
DE-0354,EINC
DE-0354,LT-0021
DE-0354,BG-0046
DE-0354,GR-0013
DE-0354,UA-0017
DE-0354,BG-0025
DE-0354,IE-0024
DE-0354,CZ-0185
DE-0354,ESND
DE-0354,PT-0088
DE-0354,GR-0052
DE-0354,BITE
DE-0354,BITM
DE-0354,EKCH
DE-0354,GR-0056
DE-0354,BISN
DE-0354,UKKG
DE-0354,LFBM
DE-0354,LBBO
DE-0354,LFIL
DE-0354,EE-0005
DE-0354,BG-0068
DE-0354,EKHM
